0,1,2,3,4,5,6,7,8,9,SourceFile,TableIndex,10,11,12
1,Ancipa,ENEL,,"30.410.000,00","910,78","1.640.952,43",,,,_Situazione_volumi_invasati_AdB_Sicilia_23_set_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","927,87","7.360.578,00","3.560.578,00",,,,Situazione_volumi_invasati_AdB_Sicilia_12_Feb_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","925,25","5.963.624,00","3.963.624,00",,,,2_Situazione_volumi_invasati_AdB_Sicilia_17_Giu_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","918,10","3.168.650,00","1.168.650,00",,,,Situazione_volumi_invasati_AdB_Sicilia_12_ago_2024.pdf,0,,,
1,Ancipa,ENEL,,"30.410.000,00","913,66","2.140.271,08",140.271,,,Situazione_volumi_invasati_AdB_Sicilia_09_Dic_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","930,59","9.029.699,00","5.229.699,00",,,,Situazione_volumi_invasati_AdB_Sicilia_15_Gen_2024.pdf,0,,,
1,Ancipa,ENEL,,"30.410.000,00","898,10","287.994,41",,,,Situazione_volumi_invasati_AdB_Sicilia_25_Novembre_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","927,10","6.930.430,00","3.130.430,00",,,,Situazione_volumi_invasati_AdB_Sicilia_19_Feb_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","930,95","9.268.887,00","5.468.887,00",,,,0_Situazione_volumi_invasati_AdB_Sicilia_18_Mar_2024_0.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","927,10","6.930.430,00","3.130.430,00",,,,Situazione_volumi_invasati_AdB_Sicilia_26_Feb_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","927,86","7 .354.887,00","3.554.887,00",,,,Situazione_volumi_invasati_AdB_Sicilia_20_Mag_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","921,18","4.192.315,00","2.192.315,00",,,,1_Situazione_volumi_invasati_AdB_Sicilia_22_Lug_2024.pdf,0,,,
1,Ancipa,ENEL,,"30.410.000,00","909,55","1.457.207,86",,,,1__Situazione_volumi_invasati_AdB_Sicilia_30_Set_2024.pdf,0,,,
1,Ancipa,ENEL,,"30.410.000,00","906,08","1.006.313,34",,,,_Situazione_volumi_invasati_AdB_Sicilia_21_Ott_2024_0.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","930,92","9.248.762,00","5.448.762,00",,,,1_Situazione_volumi_invasati_AdB_Sicilia_11_Mar_2024_0.pdf,0,,,
